Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2023-01-18,Furniture,1877,3756,1651,61.73,20,Winter
2023-01-19,Furniture,2507,4180,1572,60.48,20,Winter
2023-01-20,Furniture,2207,4737,1767,44.37,20,Winter
2023-01-21,Furniture,2146,4749,1441,55.14,20,Winter
2023-01-22,Furniture,2201,4291,1652,43.44,20,Winter
2023-01-23,Furniture,1639,4517,1359,51.03,20,Winter
2023-01-24,Furniture,1571,3189,1420,42.71,20,Winter
2023-01-25,Furniture,1543,3495,1886,50.86,20,Winter
2023-01-26,Furniture,2317,4751,1629,52.07,20,Winter
2023-01-27,Furniture,1681,3734,1437,61.96,20,Winter
2023-01-28,Furniture,2304,4671,1572,54.97,20,Winter
2023-01-29,Furniture,1708,3977,1909,60.64,20,Winter
2023-01-30,Furniture,2234,4569,1600,53.61,20,Winter
2023-01-31,Furniture,1664,3286,1643,64.95,20,Winter
2023-02-01,Furniture,1547,3306,1429,59.41,20,Winter
2023-02-02,Furniture,2353,4209,1192,52.79,20,Winter
2023-02-03,Furniture,2371,4479,2021,53.37,20,Winter
2023-02-04,Furniture,2649,4588,1548,67.66,20,Winter
2023-02-05,Furniture,1761,3671,1511,62.41,20,Winter
2023-02-06,Furniture,1774,3792,1558,53.85,20,Winter
2023-02-07,Furniture,2741,4481,2000,51.22,20,Winter
2023-02-08,Furniture,3125,4195,1610,57.06,20,Winter
2023-02-09,Furniture,2157,4086,1617,53.12,20,Winter
2023-02-10,Furniture,2241,4148,2032,48.96,20,Winter
2023-02-11,Furniture,1932,3701,1479,46.09,20,Winter
2023-02-12,Furniture,2257,4053,1508,61.56,20,Winter
2023-02-13,Furniture,1944,4101,1547,59.16,20,Winter
2023-02-14,Furniture,2209,4645,1949,59.4,20,Winter
2023-02-15,Furniture,1825,3842,2017,51.92,20,Winter
2023-02-16,Furniture,1996,4667,1773,60.55,20,Winter
2023-02-17,Furniture,1298,3493,1504,55.85,20,Winter
2023-02-18,Furniture,1569,3028,1557,54.39,20,Winter
2023-02-19,Furniture,1475,3756,1870,65.22,20,Winter
2023-02-20,Furniture,1214,3489,1967,62.4,20,Winter
2023-02-21,Furniture,2710,4089,1747,58.27,20,Winter
2023-02-22,Furniture,2079,4010,1604,55.35,20,Winter
2023-02-23,Furniture,2244,4691,1771,58.65,20,Winter
2023-02-24,Furniture,2242,3603,1827,52.09,20,Winter
2023-02-25,Furniture,1629,3536,1335,40.78,20,Winter
2023-02-26,Furniture,1485,4450,1733,48.0,20,Winter
2023-02-27,Furniture,2253,4917,1967,51.07,20,Winter
2023-02-28,Furniture,2393,4228,1788,54.19,20,Winter
2023-03-01,Furniture,1711,3896,1578,50.18,20,Winter
2023-03-02,Furniture,2787,4004,1948,51.11,20,Winter
2023-03-03,Furniture,1584,4406,1376,53.28,20,Winter
2023-03-04,Furniture,1640,4344,1592,59.28,20,Winter
2023-03-05,Furniture,2754,4572,1706,63.36,20,Winter
2023-03-06,Furniture,1930,3706,1461,53.94,20,Winter
2023-03-07,Furniture,2534,3993,1669,57.04,20,Winter
2023-03-08,Furniture,1129,3928,1836,62.44,20,Winter
2023-03-09,Furniture,2472,4132,1812,53.69,20,Winter
2023-03-10,Furniture,2701,4852,1500,61.29,20,Winter
2023-03-11,Furniture,1416,3893,1754,61.45,20,Winter
2023-03-12,Furniture,1826,4276,1768,50.73,20,Winter
2023-03-13,Furniture,2096,3217,1893,43.55,20,Winter
2023-03-14,Furniture,2129,4071,1757,50.23,20,Winter
2023-03-15,Furniture,2215,4422,1703,51.84,20,Winter
2023-03-16,Furniture,1524,4523,1784,64.98,15,Winter
2023-03-17,Furniture,2236,4222,1771,69.96,20,Winter
2023-03-18,Furniture,2222,4049,1475,60.18,20,Winter
2023-03-19,Furniture,1844,4721,1490,49.65,20,Winter
2023-03-20,Furniture,2058,3867,1735,58.58,20,Winter
2023-03-21,Furniture,1018,3312,1786,57.82,20,Spring
2023-03-22,Furniture,1598,3017,1250,54.63,20,Spring
2023-03-23,Furniture,1777,4715,1579,49.47,20,Spring
2023-03-24,Furniture,1391,4396,1597,55.32,20,Spring
2023-03-25,Furniture,2643,4917,1572,65.77,20,Spring
2023-03-26,Furniture,1782,4558,1543,47.44,20,Spring
2023-03-27,Furniture,2049,3174,1567,51.21,15,Spring
2023-03-28,Furniture,2584,4590,1409,63.93,20,Spring
2023-03-29,Furniture,2551,4813,1630,55.74,20,Spring
2023-03-30,Furniture,2469,4188,1275,57.34,20,Spring
2023-03-31,Furniture,1327,2557,1293,44.14,20,Spring
2023-04-01,Furniture,1660,3838,1444,59.87,20,Spring
2023-04-02,Furniture,2516,4455,1849,60.82,15,Spring
2023-04-03,Furniture,2139,4407,1808,48.06,20,Spring
2023-04-04,Furniture,1490,4437,1538,59.75,20,Spring
2023-04-05,Furniture,2157,4070,1784,59.82,20,Spring
2023-04-06,Furniture,1936,4308,1691,60.21,20,Spring
2023-04-07,Furniture,2189,4087,1236,53.68,20,Spring
2023-04-08,Furniture,2121,3962,1640,53.29,20,Spring
2023-04-09,Furniture,2167,3993,1224,72.06,20,Spring
2023-04-10,Furniture,2157,4150,1740,63.82,20,Spring
2023-04-11,Furniture,1458,3825,1446,51.61,20,Spring
2023-04-12,Furniture,1962,3990,1667,47.45,20,Spring
2023-04-13,Furniture,2404,4489,1964,53.22,20,Spring
2023-04-14,Furniture,2399,3984,1603,60.36,20,Spring
2023-04-15,Furniture,2478,4744,1640,54.48,20,Spring
2023-04-16,Furniture,1538,3779,2019,67.02,20,Spring
2023-04-17,Furniture,1721,3424,1243,53.42,20,Spring
2023-04-18,Furniture,1562,3771,1785,63.64,20,Spring
2023-04-19,Furniture,1949,4124,1624,52.68,20,Spring
2023-04-20,Furniture,1372,3677,1470,58.0,20,Spring
2023-04-21,Furniture,1540,3905,1569,58.25,20,Spring
2023-04-22,Furniture,2115,4511,1702,51.32,20,Spring
2023-04-23,Furniture,1760,3550,1626,55.73,20,Spring
2023-04-24,Furniture,1968,5040,1660,57.42,15,Spring
2023-04-25,Furniture,2046,4177,1524,62.78,20,Spring
2023-04-26,Furniture,2663,5186,1573,53.85,20,Spring
2023-04-27,Furniture,1543,3536,1887,51.87,20,Spring
2023-04-28,Furniture,2035,3958,1767,62.9,20,Spring
2023-04-29,Furniture,2099,4619,1730,54.9,20,Spring
2023-04-30,Furniture,1577,3975,1485,49.26,20,Spring
2023-05-01,Furniture,2904,4902,1415,62.16,20,Spring
2023-05-02,Furniture,1982,4440,1360,53.43,20,Spring
2023-05-03,Furniture,1393,4274,2004,56.68,20,Spring
2023-05-04,Furniture,1817,3986,1343,57.31,20,Spring
2023-05-05,Furniture,2089,4146,1507,47.91,20,Spring
2023-05-06,Furniture,1773,3950,1901,56.57,20,Spring
2023-05-07,Furniture,2260,4599,1576,54.77,20,Spring
2023-05-08,Furniture,1812,4355,1862,54.1,20,Spring
2023-05-09,Furniture,1960,3843,2026,60.16,20,Spring
2023-05-10,Furniture,2362,4236,1642,50.93,20,Spring
2023-05-11,Furniture,2466,4500,1430,41.25,20,Spring
2023-05-12,Furniture,1883,4035,2019,48.51,20,Spring
2023-05-13,Furniture,1724,3856,1891,57.18,20,Spring
2023-05-14,Furniture,1530,4500,1380,55.31,20,Spring
2023-05-15,Furniture,1850,4270,1504,52.74,20,Spring
2023-05-16,Furniture,2348,4323,1891,53.75,20,Spring
2023-05-17,Furniture,2053,4771,1427,67.7,20,Spring
2023-05-18,Furniture,2330,4689,1406,57.47,20,Spring
2023-05-19,Furniture,1633,4040,1458,60.3,20,Spring
2023-05-20,Furniture,3034,4516,1862,46.7,20,Spring
2023-05-21,Furniture,1503,4112,1708,48.31,20,Spring
2023-05-22,Furniture,3203,4932,1839,53.11,20,Spring
2023-05-23,Furniture,1878,4167,1692,51.77,20,Spring
2023-05-24,Furniture,2139,3746,1926,49.86,20,Spring
2023-05-25,Furniture,2260,4381,1781,56.84,20,Spring
2023-05-26,Furniture,1859,4172,1789,56.63,20,Spring
2022-01-01,Electronics,3097,7117,2921,58.53,20,Winter
2022-01-02,Electronics,2649,6385,2721,57.65,20,Winter
2022-01-03,Electronics,3860,7888,2454,58.47,20,Winter
2022-01-04,Electronics,3457,6951,2723,54.65,20,Winter
2022-01-05,Electronics,2722,7288,2811,57.78,20,Winter
2022-01-06,Electronics,3288,6477,2805,58.18,20,Winter
2022-01-07,Electronics,3472,6181,3242,57.51,20,Winter
2022-01-08,Electronics,4342,7789,2443,55.97,20,Winter
2022-01-09,Electronics,4030,7437,2710,53.71,20,Winter
2022-01-10,Electronics,3113,7232,2484,60.05,20,Winter
2022-01-11,Electronics,3479,6308,2954,60.0,20,Winter
2022-01-12,Electronics,2592,7124,2414,59.62,20,Winter
2022-01-13,Electronics,3241,6131,3244,58.14,20,Winter
2022-01-14,Electronics,3323,7607,2609,57.14,20,Winter
2022-01-15,Electronics,3326,7355,2905,56.83,20,Winter
2022-01-16,Electronics,3905,6940,2719,54.57,20,Winter
2022-01-17,Electronics,3707,6604,2779,50.33,20,Winter
2022-01-18,Electronics,4035,6209,2499,60.02,20,Winter
2022-01-19,Electronics,3637,7714,3482,51.8,20,Winter
2022-01-20,Electronics,3377,6631,3169,55.41,20,Winter
2022-01-21,Electronics,3459,6217,2791,61.47,20,Winter
2022-01-22,Electronics,3485,6600,2883,56.55,20,Winter
2022-01-23,Electronics,3127,6095,2262,47.73,20,Winter
2022-01-24,Electronics,2775,6844,2634,64.88,20,Winter
2022-01-25,Electronics,3752,6410,2295,55.89,20,Winter
2022-01-26,Electronics,2334,5330,2989,63.98,20,Winter
2022-01-27,Electronics,3758,6639,2300,55.33,20,Winter
2022-01-28,Electronics,3570,7433,2513,38.85,20,Winter
2022-01-29,Electronics,3993,7949,2255,54.78,20,Winter
2022-01-30,Electronics,4572,7531,3466,47.99,20,Winter
2022-01-31,Electronics,3085,5619,2716,54.1,20,Winter
2022-02-01,Electronics,3502,6984,2604,51.05,20,Winter
2022-02-02,Electronics,3779,6898,2278,57.44,20,Winter
2022-02-03,Electronics,2925,6643,2731,64.3,20,Winter
2022-02-04,Electronics,3729,7098,2616,58.59,20,Winter
2022-02-05,Electronics,5026,7941,2604,49.59,20,Winter
2022-02-06,Electronics,2947,6862,3069,45.79,20,Winter
2022-02-07,Electronics,3477,6983,3239,55.39,20,Winter
2022-02-08,Electronics,2707,6730,2550,52.3,20,Winter
2022-02-09,Electronics,3824,7690,2853,54.88,20,Winter
2022-02-10,Electronics,3609,6822,2709,51.64,20,Winter
2022-02-11,Electronics,3639,8321,2622,45.23,20,Winter
2022-02-12,Electronics,4492,7456,2896,57.3,20,Winter
2022-02-13,Electronics,2373,5779,2584,48.0,20,Winter
2022-02-14,Electronics,3583,6031,2427,57.73,20,Winter
2022-02-15,Electronics,3777,7233,2277,53.57,20,Winter
2022-02-16,Electronics,3201,5361,2971,62.54,20,Winter
2022-02-17,Electronics,3216,6684,2916,56.07,20,Winter
2022-02-18,Electronics,3832,7199,2802,52.8,20,Winter
2022-02-19,Electronics,3026,6500,3277,53.01,20,Winter
2022-02-20,Electronics,3043,6659,2553,57.04,20,Winter
2022-02-21,Electronics,3343,7212,2757,53.77,20,Winter
2022-02-22,Electronics,3873,7172,2967,62.91,20,Winter
2022-02-23,Electronics,3868,6896,2633,47.84,20,Winter
2022-02-24,Electronics,3152,6691,2690,47.43,20,Winter
2022-02-25,Electronics,3720,7790,2768,49.41,20,Winter
2022-02-26,Electronics,4122,7918,2527,56.2,20,Winter
2022-02-27,Electronics,3223,7016,2697,57.19,20,Winter
2022-02-28,Electronics,3381,6481,2754,53.9,20,Winter
2022-03-01,Electronics,3560,6901,3128,61.16,20,Winter
2022-03-02,Electronics,3370,6872,2714,50.45,20,Winter
2022-03-03,Electronics,3765,6621,2886,58.04,20,Winter
2022-03-04,Electronics,3622,7117,2924,60.59,20,Winter
2022-03-05,Electronics,3151,6694,2583,46.91,20,Winter
2022-03-06,Electronics,4184,7299,2691,59.23,20,Winter
2022-03-07,Electronics,3345,6570,2225,54.73,20,Winter
2022-03-08,Electronics,3419,6314,2172,64.5,20,Winter
2022-03-09,Electronics,3011,6720,3138,65.99,20,Winter
2022-03-10,Electronics,3119,6897,2583,57.35,20,Winter
2022-03-11,Electronics,3880,7826,2886,54.42,20,Winter
2022-03-12,Electronics,3315,7146,3067,51.15,20,Winter
2022-03-13,Electronics,4208,8306,2599,51.2,20,Winter
2022-03-14,Electronics,2596,6804,2797,50.97,20,Winter
2022-03-15,Electronics,2749,6734,2671,52.07,20,Winter
2022-03-16,Electronics,3529,6684,2746,63.74,20,Winter
2022-03-17,Electronics,3558,6418,2396,53.96,20,Winter
2022-03-18,Electronics,3094,5816,2785,47.03,20,Winter
2022-03-19,Electronics,2629,6380,2361,42.74,20,Winter
2022-03-20,Electronics,3179,6974,3136,54.44,20,Winter
2022-03-21,Electronics,3392,7145,2821,67.06,20,Spring
2022-03-22,Electronics,3367,6946,2833,53.4,20,Spring
2022-03-23,Electronics,2929,6911,2027,52.86,20,Spring
2022-03-24,Electronics,3604,7436,2607,53.44,20,Spring
2022-03-25,Electronics,3542,6301,2737,58.73,20,Spring
2022-03-26,Electronics,3681,6839,3048,60.79,20,Spring
2022-03-27,Electronics,3391,6486,2345,64.01,20,Spring
2022-03-28,Electronics,3151,7035,3082,53.93,20,Spring
2022-03-29,Electronics,3157,6921,3112,57.77,20,Spring
2022-03-30,Electronics,3061,5951,2666,56.26,20,Spring
2022-03-31,Electronics,4409,7372,2522,64.55,20,Spring
2022-04-01,Electronics,2764,6552,3005,59.77,20,Spring
2022-04-02,Electronics,2325,5923,2530,57.1,20,Spring
2022-04-03,Electronics,3472,7489,2603,55.31,20,Spring
2022-04-04,Electronics,3558,6886,3132,58.51,20,Spring
2022-04-05,Electronics,3075,7165,3026,43.65,20,Spring
2022-04-06,Electronics,3041,6208,3193,51.76,20,Spring
2022-04-07,Electronics,4472,8154,3069,53.07,20,Spring
2022-04-08,Electronics,3336,7056,3126,59.42,20,Spring
2022-04-09,Electronics,4842,8252,2878,50.19,20,Spring
2022-04-10,Electronics,3455,7547,2403,44.6,20,Spring
2022-04-11,Electronics,3255,6314,2886,59.05,20,Spring
2022-04-12,Electronics,2937,6425,2452,57.63,20,Spring
2022-04-13,Electronics,3202,6492,2791,52.06,20,Spring
2022-04-14,Electronics,3435,6750,2336,52.75,20,Spring
2022-04-15,Electronics,3235,5897,2561,52.34,20,Spring
2022-04-16,Electronics,3057,5321,2763,64.81,20,Spring
2022-04-17,Electronics,3776,6573,2405,64.67,20,Spring
2022-04-18,Electronics,3640,7256,2949,59.15,20,Spring
2022-04-19,Electronics,4183,7176,3187,56.53,20,Spring
2022-04-20,Electronics,3733,6821,2975,59.25,20,Spring
2022-04-21,Electronics,2768,6776,3057,55.95,20,Spring
2022-04-22,Electronics,2594,5367,2969,44.01,20,Spring
2022-04-23,Electronics,2542,5467,2450,53.8,20,Spring
2022-04-24,Electronics,3688,6614,3008,55.95,20,Spring
2022-04-25,Electronics,3965,6539,2660,60.84,20,Spring
2022-04-26,Electronics,2878,6932,2807,59.57,20,Spring
2022-04-27,Electronics,3433,7633,2816,48.57,20,Spring
2022-04-28,Electronics,3771,7135,2730,70.53,20,Spring
2022-04-29,Electronics,3865,7257,2644,56.68,20,Spring
2022-04-30,Electronics,4356,7813,2416,60.02,20,Spring
2022-05-01,Electronics,3340,6356,2329,58.8,20,Spring
2022-05-02,Electronics,1546,6214,3271,55.23,20,Spring
2022-05-03,Electronics,3425,7279,2397,60.25,20,Spring
2022-05-04,Electronics,3499,7992,2646,58.54,20,Spring
2022-05-05,Electronics,3679,6325,2817,51.26,20,Spring
2022-05-06,Electronics,3774,7794,2926,55.15,20,Spring
2022-05-07,Electronics,3487,7459,2712,60.29,20,Spring
2022-05-08,Electronics,3506,7445,2887,52.38,20,Spring
2022-05-09,Electronics,3333,6459,2916,54.65,20,Spring
2022-05-10,Electronics,2544,7027,2864,57.88,20,Spring
2022-05-11,Electronics,2770,5933,2497,58.38,20,Spring
2022-05-12,Electronics,3773,7503,2652,57.66,20,Spring
2022-05-13,Electronics,3464,6161,2767,56.5,20,Spring
2022-05-14,Electronics,3489,6267,2893,68.02,20,Spring
2022-05-15,Electronics,3512,6973,2708,53.79,20,Spring
2022-05-16,Electronics,3926,7165,3315,59.53,20,Spring
2022-05-17,Electronics,3601,6587,2889,44.28,20,Spring
2022-05-18,Electronics,4137,7540,2661,50.3,20,Spring
2022-05-19,Electronics,3005,6403,2795,53.53,20,Spring
2022-05-20,Electronics,2819,6139,3052,48.0,20,Spring
2022-05-21,Electronics,3285,7403,2947,60.5,20,Spring
2022-05-22,Electronics,3240,7250,3026,59.91,20,Spring
2022-05-23,Electronics,3599,7247,3213,56.06,20,Spring
2022-05-24,Electronics,3554,6679,2424,55.05,20,Spring
2022-05-25,Electronics,3102,6202,2159,49.28,20,Spring
2022-05-26,Electronics,3122,6122,3193,57.59,20,Spring
2022-05-27,Electronics,3042,5974,2871,54.27,20,Spring
2022-05-28,Electronics,3007,6839,2755,59.23,20,Spring
2022-05-29,Electronics,3418,7067,2774,44.17,20,Spring
2022-05-30,Electronics,3493,6890,2490,56.59,20,Spring
2022-05-31,Electronics,3142,5831,2948,67.88,20,Spring
2022-06-01,Electronics,3626,6714,2748,62.43,20,Spring
2022-06-02,Electronics,3224,5314,2706,64.51,20,Spring
2022-06-03,Electronics,3952,7593,2916,59.81,20,Spring
2022-06-04,Electronics,3208,5619,2797,51.91,20,Spring
2022-06-05,Electronics,2914,7011,2165,56.64,20,Spring
2022-06-06,Electronics,3601,7865,3119,52.92,20,Spring
2022-06-07,Electronics,3592,6867,2502,57.35,20,Spring
2022-06-08,Electronics,2396,5981,3049,58.48,20,Spring
2022-06-09,Electronics,3038,6725,2471,62.04,20,Spring
2022-06-10,Electronics,3414,6556,3081,53.51,20,Spring
2022-06-11,Electronics,3442,6723,2412,58.84,20,Spring
2022-06-12,Electronics,2322,6334,2656,52.9,20,Spring
2022-06-13,Electronics,3599,6874,2541,48.86,20,Spring
2022-06-14,Electronics,3326,7023,2826,50.86,20,Spring
2022-06-15,Electronics,3898,7361,2984,54.47,20,Spring
2022-06-16,Electronics,3934,7203,3206,53.8,20,Spring
2022-06-17,Electronics,3859,6826,3027,60.11,20,Spring
2022-06-18,Electronics,3780,7031,2730,49.34,20,Spring
2022-06-19,Electronics,3652,6833,2636,58.88,20,Spring
2022-06-20,Electronics,2816,7134,2690,49.85,20,Spring
2022-06-21,Electronics,3178,6734,2999,59.02,20,Summer
2022-06-22,Electronics,2977,6050,2569,67.44,20,Summer
2022-06-23,Electronics,2908,6586,2322,58.61,20,Summer
2022-06-24,Electronics,3557,7452,2189,56.33,20,Summer
2022-06-25,Electronics,3153,6552,2952,53.06,20,Summer
2022-06-26,Electronics,4499,8169,3031,56.91,20,Summer
2022-06-27,Electronics,4147,7882,2418,54.75,20,Summer
2022-06-28,Electronics,3373,7356,2741,60.4,20,Summer
2022-06-29,Electronics,2965,7441,2791,54.91,15,Summer
2022-06-30,Electronics,3970,7683,2922,61.19,20,Summer
2022-07-01,Electronics,2791,6409,2595,53.78,20,Summer
2022-07-02,Electronics,3377,6387,2467,57.63,20,Summer
2022-07-03,Electronics,3882,6767,2776,57.03,20,Summer
2022-07-04,Electronics,3842,7176,2496,56.76,20,Summer
2022-07-05,Electronics,3951,6577,2644,58.63,20,Summer
2022-07-06,Electronics,3482,6111,2663,61.78,20,Summer
2022-07-07,Electronics,3559,7420,2526,61.32,20,Summer
2022-07-08,Electronics,4264,6956,2530,61.03,20,Summer
2022-07-09,Electronics,4077,7792,2684,63.51,20,Summer
2022-07-10,Electronics,3230,7653,2400,52.69,20,Summer
2022-07-11,Electronics,3509,6806,2749,56.41,20,Summer
2022-07-12,Electronics,3713,7136,2580,67.4,20,Summer
2022-07-13,Electronics,3208,6266,2441,59.58,20,Summer
2022-07-14,Electronics,4394,7566,2587,49.86,20,Summer
2022-07-15,Electronics,3015,6549,2592,62.89,20,Summer
2022-07-16,Electronics,3483,6286,2793,48.9,20,Summer
2022-07-17,Electronics,3379,7352,2681,53.5,20,Summer
2022-07-18,Electronics,4063,7701,2903,63.25,20,Summer
2022-07-19,Electronics,3603,7053,2255,59.4,20,Summer
2022-07-20,Electronics,2315,5697,2622,61.02,20,Summer
2022-07-21,Electronics,2586,6113,2458,66.24,20,Summer
2022-07-22,Electronics,3290,7857,2933,65.5,20,Summer
2022-07-23,Electronics,3242,6630,2398,55.89,20,Summer
2022-07-24,Electronics,2773,5934,2864,60.39,20,Summer
2022-07-25,Electronics,2725,6224,2886,50.63,20,Summer
2022-07-26,Electronics,2703,6749,2750,57.38,20,Summer
2022-07-27,Electronics,3178,6711,2860,55.24,20,Summer
2022-07-28,Electronics,3146,6751,2385,50.23,20,Summer
2022-07-29,Electronics,3523,6868,2778,47.94,20,Summer
2022-07-30,Electronics,2207,5708,2443,50.28,20,Summer
2022-07-31,Electronics,3236,6219,2983,54.07,20,Summer
2022-08-01,Electronics,3586,6794,2900,61.0,20,Summer
2022-08-02,Electronics,3078,6636,2424,54.85,20,Summer
2022-08-03,Electronics,3894,7402,2263,57.43,20,Summer
2022-08-04,Electronics,3639,6483,2958,50.24,20,Summer
2022-08-05,Electronics,5012,8199,2474,53.99,20,Summer
2022-08-06,Electronics,3682,6622,2647,52.28,20,Summer
2022-08-07,Electronics,3771,6813,2916,49.77,20,Summer
2022-08-08,Electronics,3152,6841,2666,50.29,20,Summer
2022-08-09,Electronics,2507,6773,2977,51.59,20,Summer
2022-08-10,Electronics,3914,7181,2239,49.48,20,Summer
2022-08-11,Electronics,3112,6722,2731,54.83,20,Summer
2022-08-12,Electronics,2778,6575,2556,54.93,20,Summer
2022-08-13,Electronics,3152,5490,2905,50.35,20,Summer
2022-08-14,Electronics,3387,6785,2748,51.5,20,Summer
2022-08-15,Electronics,3990,7236,2730,47.86,20,Summer
2022-08-16,Electronics,2621,5898,2526,54.69,20,Summer
2022-08-17,Electronics,3530,6401,2506,63.04,20,Summer
2022-08-18,Electronics,3492,6343,2727,58.13,20,Summer
2022-08-19,Electronics,3302,6856,3007,49.88,20,Summer
2022-08-20,Electronics,2802,6620,2377,59.31,20,Summer
2022-08-21,Electronics,3321,8337,2687,54.04,20,Summer
2022-08-22,Electronics,2969,5968,2595,59.05,20,Summer
2022-08-23,Electronics,3166,5704,2619,54.36,20,Summer
2022-08-24,Electronics,3435,7624,2356,46.89,20,Summer
2022-08-25,Electronics,3477,6112,2823,51.12,20,Summer
2022-08-26,Electronics,3724,7912,2570,61.41,20,Summer
2022-08-27,Electronics,4327,6926,2446,56.21,20,Summer
2022-08-28,Electronics,3953,6557,2571,53.22,20,Summer
2022-08-29,Electronics,4097,7140,2321,46.69,20,Summer
2022-08-30,Electronics,3835,6759,2571,57.92,20,Summer
2022-08-31,Electronics,3547,7040,3257,55.44,20,Summer
2022-09-01,Electronics,3080,6503,2838,52.79,20,Summer
2022-09-02,Electronics,3978,7009,2659,57.38,20,Summer
2022-09-03,Electronics,3641,7122,3067,61.7,20,Summer
2022-09-04,Electronics,4488,7904,2798,60.83,20,Summer
2022-09-05,Electronics,3285,6973,2798,58.51,20,Summer
2022-09-06,Electronics,3431,7362,2815,53.71,20,Summer
2022-09-07,Electronics,3154,7273,2642,51.56,20,Summer
2022-09-08,Electronics,3368,7515,2745,50.39,20,Summer
2022-09-09,Electronics,3450,6622,2925,58.67,20,Summer
2022-09-10,Electronics,2962,5849,2663,51.25,20,Summer
2022-09-11,Electronics,2557,6542,1911,51.49,20,Summer
2022-09-12,Electronics,3523,7417,2547,53.59,20,Summer
2022-09-13,Electronics,4323,7643,2799,57.82,20,Summer
2022-09-14,Electronics,2393,5848,2594,53.71,20,Summer
2022-09-15,Electronics,3423,6589,2836,50.39,20,Summer
2022-09-16,Electronics,2485,6453,2381,60.27,20,Summer
2022-09-17,Electronics,2844,7236,2760,57.91,20,Summer
2022-09-18,Electronics,3339,6272,2695,58.43,20,Summer
2022-09-19,Electronics,3247,6427,2629,61.56,20,Summer
2022-09-20,Electronics,3098,7687,2856,61.06,20,Summer
2022-09-21,Electronics,2866,7139,2518,57.9,20,Autumn
2022-09-22,Electronics,3064,6828,2333,59.86,20,Autumn
2022-09-23,Electronics,3013,7434,2547,51.87,20,Autumn
2022-09-24,Electronics,2224,5947,2271,56.81,20,Autumn
2022-09-25,Electronics,2785,7573,2823,49.42,20,Autumn
2022-09-26,Electronics,3375,7118,3277,58.0,20,Autumn
2022-09-27,Electronics,3004,6987,2570,63.1,20,Autumn
2022-09-28,Electronics,3847,6942,2980,52.03,20,Autumn
2022-09-29,Electronics,2846,6211,2826,50.53,20,Autumn
2022-09-30,Electronics,3348,6747,2292,57.46,20,Autumn
2022-10-01,Electronics,3459,7807,2838,44.78,20,Autumn
2022-10-02,Electronics,3174,6638,2770,47.88,20,Autumn
2022-10-03,Electronics,2905,6885,2396,58.09,20,Autumn
2022-10-04,Electronics,3716,6343,2940,57.72,20,Autumn
2022-10-05,Electronics,3964,7107,2640,56.43,20,Autumn
2022-10-06,Electronics,3230,6658,2892,50.12,20,Autumn
2022-10-07,Electronics,3480,6739,2591,66.28,20,Autumn
2022-10-08,Electronics,3313,6686,3081,57.87,20,Autumn
2022-10-09,Electronics,3516,6865,3087,52.43,20,Autumn
2022-10-10,Electronics,2735,6954,2166,55.89,20,Autumn
2022-10-11,Electronics,3916,6659,2569,53.25,20,Autumn
2022-10-12,Electronics,3167,7541,2592,52.82,20,Autumn
2022-10-13,Electronics,3544,6970,2895,51.02,20,Autumn
2022-10-14,Electronics,3623,6903,3057,55.57,20,Autumn
2022-10-15,Electronics,3591,6916,2947,63.87,20,Autumn
2022-10-16,Electronics,3202,6935,2486,50.72,20,Autumn
2022-10-17,Electronics,3924,6317,2891,46.74,20,Autumn
2022-10-18,Electronics,2908,7249,3009,51.06,20,Autumn
2022-10-19,Electronics,3932,7491,2722,58.14,20,Autumn
2022-10-20,Electronics,4151,7241,3294,45.3,20,Autumn
2022-10-21,Electronics,2383,5231,2820,48.15,20,Autumn
2022-10-22,Electronics,3097,6818,2913,52.77,20,Autumn
2022-10-23,Electronics,4059,7333,2835,52.92,20,Autumn
2022-10-24,Electronics,3133,5834,2557,61.8,20,Autumn
2022-10-25,Electronics,3355,6218,3164,54.43,20,Autumn
2022-10-26,Electronics,3176,6902,2563,50.13,20,Autumn
2022-10-27,Electronics,3408,7078,2782,59.32,20,Autumn
2022-10-28,Electronics,4096,7401,2763,56.72,20,Autumn
2022-10-29,Electronics,3577,7314,2883,52.09,20,Autumn
2022-10-30,Electronics,2875,6479,2622,42.41,20,Autumn
2022-10-31,Electronics,2470,5078,2902,53.05,20,Autumn
2022-11-01,Electronics,3588,6820,2313,58.54,20,Autumn
2022-11-02,Electronics,3865,7285,2915,53.81,20,Autumn
2022-11-03,Electronics,2659,5254,2792,59.19,20,Autumn
2022-11-04,Electronics,3884,7368,2854,60.64,20,Autumn
2022-11-05,Electronics,3174,7389,2793,54.29,20,Autumn
2022-11-06,Electronics,4500,7522,2488,55.84,20,Autumn
2022-11-07,Electronics,3370,6777,2353,60.03,20,Autumn
2022-11-08,Electronics,3010,6111,2532,62.67,20,Autumn
2022-11-09,Electronics,3341,7004,2685,50.83,20,Autumn
2022-11-10,Electronics,3236,6213,2732,52.09,20,Autumn
2022-11-11,Electronics,3135,6266,2401,53.63,20,Autumn
2022-11-12,Electronics,2417,5754,2580,54.65,20,Autumn
2022-11-13,Electronics,3045,6965,2425,56.51,20,Autumn
2022-11-14,Electronics,3991,7893,2971,52.75,20,Autumn
2022-11-15,Electronics,2826,6427,2351,56.56,20,Autumn
