Date,Units Sold,Inventory Level,Price,Discount,Competitor Pricing,Store ID,Region
2023-02-21,3393,6062,55.96900000000001,20,55.79600000000001,S002,West
2023-02-22,2866,6205,64.221,20,64.275,S002,East
2023-02-23,2635,4983,62.99550000000001,20,62.8245,S002,West
2023-02-24,3221,5441,57.5895,20,58.365,S002,North
2023-02-25,2943,5592,46.731,20,46.6245,S002,North
2023-02-26,2055,4434,59.661,20,58.938,S002,North
2023-02-27,2605,4390,40.7955,20,41.1315,S002,South
2023-02-28,2433,4869,62.813,20,63.85850000000001,S002,East
2023-03-01,2750,5294,45.0875,20,44.751,S002,North
2023-03-02,2883,5588,46.7795,20,46.7935,S002,South
2023-03-03,3615,6053,66.789,20,67.274,S002,West
2023-03-04,2913,6186,54.932500000000005,20,54.7395,S002,South
2023-03-05,2931,4884,60.8165,20,62.5265,S002,North
2023-03-06,3063,5764,62.739,20,63.1525,S002,South
2023-03-07,2604,5685,61.81850000000001,20,61.473,S002,West
2023-03-08,2700,5751,55.0345,20,55.5065,S002,East
2023-03-09,3163,5503,52.905,20,52.8335,S002,West
2023-03-10,2360,6427,52.5735,20,52.931,S002,North
2023-03-11,1955,5288,54.782500000000006,20,56.2755,S002,South
2023-03-12,2788,5146,46.161,20,45.965,S002,South
2023-03-13,2895,6217,57.0905,20,57.246,S002,North
2023-03-14,2672,5054,48.0835,20,48.248000000000005,S002,West
2023-03-15,1746,4540,61.3785,20,63.521,S002,East
2023-03-16,3345,6360,53.5345,20,53.00599999999999,S002,West
2023-03-17,2528,5618,59.0755,20,59.4625,S002,West
2023-03-18,3484,6682,63.904,20,64.344,S002,North
2023-03-19,3333,5491,55.673,20,55.608,S002,South
2023-03-20,2317,6377,61.0995,20,61.0945,S002,East
2023-03-21,2614,5413,44.026,20,45.406,S002,South
2023-03-22,3049,5654,59.592,20,61.28150000000001,S002,South
2023-03-23,2350,5297,63.4705,20,65.05449999999999,S002,West
2023-03-24,2551,5332,45.6605,20,46.603,S002,West
2023-03-25,2829,5198,54.2405,20,53.5485,S002,South
2023-03-26,2712,5414,59.7865,20,60.2145,S002,West
2023-03-27,2580,4879,54.2565,20,54.2445,S002,East
2023-03-28,3065,5519,59.69,20,58.8685,S002,East
2023-03-29,2401,4922,46.697500000000005,20,46.2945,S002,South
2023-03-30,2549,4798,65.04400000000001,20,66.068,S002,South
2023-03-31,3487,6588,56.19,20,56.2795,S002,West
2023-04-01,2614,4772,63.25500000000001,20,64.111,S002,North
2023-04-02,2585,5445,53.5265,20,53.787,S002,East
2023-04-03,1941,4680,53.923,20,54.706500000000005,S002,South
2023-04-04,3032,5628,48.533,20,47.813,S002,South
2023-04-05,2754,5891,58.3965,20,58.469,S002,West
2023-04-06,2938,4874,52.6195,20,52.387,S002,East
2023-04-07,3314,6429,58.752,20,59.4935,S002,North
2023-04-08,2611,5693,51.691,20,51.731,S002,North
2023-04-09,3257,6739,48.4565,20,47.847,S002,West
2023-04-10,2634,5112,59.1305,20,58.8655,S002,East
2023-04-11,2200,4980,55.7445,20,57.0675,S002,West
2023-04-12,3375,6227,58.911,20,59.1465,S002,East
2023-04-13,2499,5054,54.076,20,53.05550000000001,S002,West
2023-04-14,2227,4731,53.709,20,54.0875,S002,East
2023-04-15,3163,5764,54.599,20,55.1965,S002,South
2023-04-16,2208,4391,52.508,20,52.062,S002,East
2023-04-17,2900,6153,50.5675,20,49.715,S002,South
2023-04-18,3250,5271,57.037,20,56.8485,S002,South
2023-04-19,2658,5350,63.71,20,64.5605,S002,North
2023-04-20,1825,4819,57.7075,20,58.05800000000001,S002,East
2023-04-21,3370,6478,56.971500000000006,20,56.161,S002,South
2023-04-22,2346,5323,67.113,20,67.8595,S002,South
2023-04-23,2326,4960,46.7335,20,48.885,S002,West
2023-04-24,3021,6033,64.708,20,64.848,S002,East
2023-04-25,3549,5368,55.883,20,55.936,S002,West
2023-04-26,3346,6203,54.359,20,54.645500000000006,S002,West
2023-04-27,3298,5041,53.855,20,54.5485,S002,West
2023-04-28,2987,6337,56.23100000000001,20,56.487,S002,West
2023-04-29,3279,6035,50.643,20,51.003,S002,East
2023-04-30,2630,5443,55.803,20,56.309000000000005,S002,West
2023-05-01,2812,6113,60.315,20,59.287,S002,South
2023-05-02,2284,4647,59.814,20,61.4205,S002,East
2023-05-03,2865,5505,48.328500000000005,20,48.7335,S002,South
2023-05-04,2477,5024,58.412,20,58.3155,S002,West
2023-05-05,2265,4891,54.919,20,56.017,S002,North
2023-05-06,2562,5453,63.4525,20,64.05199999999999,S002,North
2023-05-07,2099,4446,58.8335,20,60.3995,S002,East
2023-05-08,2709,5609,46.807,20,45.6955,S002,North
2023-05-09,2557,5015,62.549,20,62.825,S002,East
2023-05-10,2837,5656,60.372,20,60.997,S002,East
2023-05-11,3129,6848,48.424,20,49.061,S002,West
2023-05-12,2851,5708,65.2045,20,65.376,S002,South
2023-05-13,1942,4019,59.5855,20,60.709500000000006,S002,East
2023-05-14,2435,5517,62.259,20,63.379,S002,North
2023-05-15,3057,6015,55.414,20,55.636,S002,West
2023-05-16,3070,5428,50.9425,20,51.57000000000001,S002,North
2023-05-17,2730,5109,60.248000000000005,20,60.023,S002,West
2023-05-18,3896,6153,47.557,20,47.238,S002,North
2023-05-19,2056,4865,56.522000000000006,20,56.2025,S002,South
2023-05-20,3290,5868,63.9935,20,63.919500000000006,S002,East
2023-05-21,2364,4667,54.0395,20,53.553,S002,East
2023-05-22,3160,5201,49.579,20,49.682,S002,South
2023-05-23,2180,6011,50.9525,20,50.7625,S002,East
2023-05-24,3107,4977,50.957,20,51.183,S002,North
2023-05-25,2845,5581,52.71900000000001,20,53.7985,S002,East
2023-05-26,2566,5398,58.773,15,59.596500000000006,S002,South
2022-01-01,3208,6115,70.6555,20,70.57849999999999,S003,South
2022-01-02,2236,5360,62.4365,20,62.332,S003,West
2022-01-03,3596,6128,62.687,20,62.8145,S003,North
2022-01-04,2953,5592,51.60549999999999,20,51.8765,S003,South
2022-01-05,2198,5662,54.69,20,54.799,S003,West
2022-01-06,2526,5443,49.1035,20,48.097,S003,West
2022-01-07,1835,4945,55.788,20,55.6905,S003,North
2022-01-08,2892,5355,53.7015,20,53.8605,S003,South
2022-01-09,2866,6280,54.9905,20,55.5805,S003,East
2022-01-10,2878,5689,56.6505,20,57.194500000000005,S003,South
2022-01-11,2214,5579,57.166,20,56.70799999999999,S003,North
2022-01-12,1959,4857,62.824,20,62.8625,S003,North
2022-01-13,1663,4626,64.233,20,64.176,S003,West
2022-01-14,2387,5423,64.2095,20,63.8015,S003,East
2022-01-15,3507,7140,58.096,20,57.972,S003,West
2022-01-16,2341,5673,59.709,20,58.720000000000006,S003,South
2022-01-17,3681,6473,66.821,20,68.2405,S003,North
2022-01-18,3575,6274,63.2495,20,62.412,S003,West
2022-01-19,2756,5552,40.677,20,41.1205,S003,East
2022-01-20,3286,6070,61.234,20,61.077,S003,South
2022-01-21,2907,5030,56.5805,20,57.074,S003,North
2022-01-22,3192,6236,55.5855,20,55.6715,S003,North
2022-01-23,3052,5981,44.7785,20,44.3905,S003,South
2022-01-24,1804,5244,54.322,20,54.576,S003,West
2022-01-25,2450,4198,50.027,20,50.1455,S003,South
2022-01-26,2938,5933,52.41,20,53.2555,S003,West
2022-01-27,2757,5700,58.1285,20,57.85699999999999,S003,West
2022-01-28,2949,5221,62.729,20,64.45349999999999,S003,South
2022-01-29,3173,5801,46.816500000000005,20,47.074,S003,North
2022-01-30,1845,5050,58.265,20,57.6345,S003,West
2022-01-31,2324,4965,53.594,20,53.4485,S003,West
2022-02-01,2963,5889,48.8715,20,49.1475,S003,East
2022-02-02,2894,5992,59.588,20,59.43300000000001,S003,South
2022-02-03,2960,5764,44.649,20,45.013,S003,East
2022-02-04,2061,5514,52.185500000000005,20,52.286,S003,South
2022-02-05,2724,5618,58.552,20,58.3255,S003,North
2022-02-06,3841,6050,52.86749999999999,20,53.07899999999999,S003,East
2022-02-07,2142,5910,60.653,20,61.1835,S003,West
2022-02-08,3110,5606,56.66949999999999,20,57.435,S003,North
2022-02-09,2423,5370,55.4515,20,56.395,S003,North
2022-02-10,2894,5432,55.891,20,55.888,S003,East
2022-02-11,2890,6942,51.9135,20,52.03000000000001,S003,East
2022-02-12,3244,6229,53.0365,20,53.073,S003,North
2022-02-13,2584,5817,46.971,20,47.8665,S003,West
2022-02-14,2921,5850,59.6035,20,60.919,S003,North
2022-02-15,2549,5339,49.937,20,50.808,S003,East
2022-02-16,2828,5801,54.4295,20,54.14,S003,West
2022-02-17,2190,4890,64.2225,20,63.8425,S003,East
2022-02-18,3448,6574,56.844,20,55.757000000000005,S003,West
2022-02-19,2329,5936,42.572500000000005,20,41.435500000000005,S003,West
2022-02-20,2870,5108,52.072500000000005,20,51.6405,S003,North
2022-02-21,2401,5490,51.327,20,50.32,S003,South
2022-02-22,3037,6026,60.10699999999999,20,59.9535,S003,North
2022-02-23,2339,4607,55.5305,20,55.9025,S003,North
2022-02-24,2529,4911,58.5635,20,58.0095,S003,South
2022-02-25,2765,6020,49.832,20,49.55800000000001,S003,South
2022-02-26,3089,5909,45.4225,20,44.7735,S003,North
2022-02-27,2578,5534,57.6475,20,57.311,S003,West
2022-02-28,2671,5284,50.3485,20,50.5685,S003,South
2022-03-01,3636,7038,55.776,20,55.976,S003,North
2022-03-02,1878,5043,59.4,20,59.592,S003,North
2022-03-03,2663,4353,55.51800000000001,20,55.10850000000001,S003,South
2022-03-04,2125,5113,56.4915,20,57.093500000000006,S003,West
2022-03-05,2477,5702,58.6285,20,57.8965,S003,West
2022-03-06,3066,5788,50.209,20,49.612,S003,South
2022-03-07,2972,5841,52.0465,20,52.355500000000006,S003,South
2022-03-08,2647,5305,46.9935,20,46.636,S003,North
2022-03-09,2571,5445,63.966,20,63.834500000000006,S003,East
2022-03-10,3415,5350,53.9775,20,53.04350000000001,S003,East
2022-03-11,3000,5730,58.218,20,57.678,S003,North
2022-03-12,2163,4643,54.816,20,54.739,S003,South
2022-03-13,1832,5280,57.932,20,57.623000000000005,S003,East
2022-03-14,2675,5411,54.06949999999999,20,54.642,S003,South
2022-03-15,2241,5643,65.00699999999999,20,64.6995,S003,West
2022-03-16,1828,4204,60.595000000000006,20,60.189,S003,North
2022-03-17,3002,5836,55.69500000000001,20,56.5265,S003,East
2022-03-18,2384,5049,65.338,15,64.9075,S003,North
2022-03-19,2198,4858,49.049,20,48.516,S003,South
2022-03-20,3487,6514,60.6305,15,60.0425,S003,North
2022-03-21,2400,5448,64.356,20,64.058,S003,South
2022-03-22,2444,4329,54.5785,20,54.2595,S003,West
2022-03-23,2081,5304,48.9405,20,48.7785,S003,East
2022-03-24,3141,5464,54.441,20,54.14549999999999,S003,West
2022-03-25,2418,5669,53.9515,20,53.8275,S003,East
2022-03-26,3045,5505,57.008500000000005,20,57.10850000000001,S003,North
2022-03-27,2615,4850,57.720000000000006,20,57.7855,S003,East
2022-03-28,2940,5143,50.328500000000005,20,50.279,S003,North
2022-03-29,2658,5411,45.2905,20,44.796,S003,East
2022-03-30,2791,5510,58.523,20,58.0385,S003,West
2022-03-31,3241,6320,54.566,20,54.5705,S003,North
2022-04-01,2527,5484,59.489,20,59.475,S003,North
2022-04-02,2798,5723,57.485,20,56.7725,S003,South
2022-04-03,3419,6059,50.286,20,50.684000000000005,S003,North
2022-04-04,2297,5358,63.0395,20,61.8365,S003,East
2022-04-05,2969,5649,47.7015,20,46.892,S003,North
2022-04-06,2940,6129,63.9935,20,64.4195,S003,South
2022-04-07,2402,6178,58.3755,20,58.448,S003,West
2022-04-08,2839,5816,54.407,20,53.4575,S003,South
2022-04-09,3118,5969,56.935500000000005,20,56.822500000000005,S003,West
2022-04-10,2276,4978,48.0025,20,47.0755,S003,North
2022-04-11,3006,5792,52.9095,20,53.14,S003,South
2022-04-12,2238,5429,56.194500000000005,20,56.326,S003,East
2022-04-13,2131,5476,59.634,20,60.75,S003,North
2022-04-14,2216,4778,55.784000000000006,20,57.037,S003,North
2022-04-15,3322,6344,58.202,20,57.328,S003,East
2022-04-16,3078,5277,66.2895,20,66.1825,S003,West
2022-04-17,3054,5521,61.565,20,61.3445,S003,North
2022-04-18,2268,5727,49.496,20,48.8015,S003,North
2022-04-19,2589,6047,55.3845,20,56.581,S003,North
2022-04-20,2176,4210,64.1335,20,64.608,S003,West
2022-04-21,2997,6228,49.237,20,50.001,S003,North
2022-04-22,1660,5777,50.775,20,50.264,S003,East
2022-04-23,2013,4761,58.06849999999999,20,57.7225,S003,South
2022-04-24,2337,5309,48.2965,20,48.0185,S003,North
2022-04-25,2286,5396,56.871500000000005,20,55.648,S003,East
2022-04-26,2801,5871,57.003,20,57.295,S003,East
2022-04-27,2355,6034,44.6785,20,44.4065,S003,North
2022-04-28,2643,5530,59.4395,20,59.239,S003,South
2022-04-29,2709,5432,55.60600000000001,20,55.804,S003,West
2022-04-30,2367,5641,51.8285,20,51.33,S003,West
2022-05-01,2916,6359,62.35,20,61.394000000000005,S003,East
2022-05-02,1946,5169,62.2015,20,61.444500000000005,S003,West
2022-05-03,2949,5603,53.385000000000005,20,54.393,S003,East
2022-05-04,2796,5340,60.060500000000005,20,60.366,S003,West
2022-05-05,2312,4440,56.405,20,55.807,S003,South
2022-05-06,2565,5376,53.993,20,54.289,S003,South
2022-05-07,3921,5735,63.7245,20,63.6745,S003,North
2022-05-08,3791,6832,55.18150000000001,20,55.561,S003,West
2022-05-09,2318,4921,56.9215,20,56.3395,S003,South
2022-05-10,2296,6121,56.8685,20,57.9175,S003,West
2022-05-11,3056,5607,55.216,20,54.39149999999999,S003,South
2022-05-12,3180,5272,60.238,20,59.5665,S003,East
2022-05-13,3365,5622,48.3725,20,48.387,S003,South
2022-05-14,2191,4993,61.8,20,61.36,S003,North
2022-05-15,2861,5550,56.357000000000006,20,57.247,S003,South
2022-05-16,3375,5627,57.9255,20,58.23350000000001,S003,West
2022-05-17,3249,6416,57.26950000000001,20,56.0835,S003,East
2022-05-18,2206,4060,46.964,20,47.2295,S003,North
2022-05-19,3401,5488,59.33200000000001,20,59.3965,S003,South
2022-05-20,3234,6110,57.1265,20,57.106,S003,South
2022-05-21,3392,6331,53.8615,20,54.1005,S003,East
2022-05-22,2705,5809,63.734,20,63.794,S003,South
2022-05-23,2475,5794,60.3685,20,60.545,S003,East
2022-05-24,2673,6294,58.8565,20,58.663,S003,South
2022-05-25,2644,4809,53.328,20,52.9725,S003,North
2022-05-26,3630,6325,62.365,20,62.14,S003,South
2022-05-27,3017,6345,47.647,20,48.3445,S003,South
2022-05-28,2121,4728,46.6015,20,47.2705,S003,West
2022-05-29,2302,5587,56.7165,20,55.9525,S003,East
2022-05-30,2957,6182,54.589,20,55.327,S003,South
2022-05-31,2448,5215,64.614,20,65.21799999999999,S003,North
2022-06-01,2797,6195,61.9145,20,62.556,S003,East
2022-06-02,2344,5257,51.0775,20,50.541,S003,West
2022-06-03,3033,6587,56.699,20,56.48100000000001,S003,South
2022-06-04,3351,6905,51.373000000000005,20,51.1885,S003,North
2022-06-05,3210,6317,54.3855,20,54.6775,S003,South
2022-06-06,2418,5071,48.6525,20,48.39450000000001,S003,North
2022-06-07,3283,5709,52.505,20,52.197500000000005,S003,North
2022-06-08,2756,5585,57.2845,20,58.052,S003,West
2022-06-09,2725,6315,55.826,20,54.9395,S003,East
2022-06-10,3062,5609,56.721500000000006,20,56.3215,S003,South
2022-06-11,3305,5503,53.96849999999999,20,53.892,S003,East
2022-06-12,2326,5484,56.746500000000005,20,57.4865,S003,West
2022-06-13,3094,6428,49.3265,20,49.217,S003,West
2022-06-14,3348,6115,53.995000000000005,20,55.088,S003,East
2022-06-15,3936,6400,54.775,20,54.194,S003,West
2022-06-16,2325,4956,51.054,20,51.186,S003,East
2022-06-17,3270,6076,58.685500000000005,20,59.2955,S003,West
2022-06-18,2350,5771,50.858,20,50.65,S003,West
2022-06-19,1921,4700,51.5775,20,51.9255,S003,East
2022-06-20,2306,4978,50.2485,20,51.242,S003,North
2022-06-21,4393,6627,58.8,20,60.589,S003,West
2022-06-22,3203,5969,53.727,20,52.6075,S003,South
2022-06-23,2442,4716,63.1135,20,63.94500000000001,S003,East
2022-06-24,2672,5555,55.55800000000001,20,56.034000000000006,S003,East
2022-06-25,2365,5498,51.402,20,51.066500000000005,S003,South
2022-06-26,2551,6426,44.335,20,44.049,S003,South
2022-06-27,3075,5834,50.28,20,50.0835,S003,South
2022-06-28,2866,5659,59.0985,20,58.9305,S003,South
2022-06-29,3267,5049,49.8385,20,50.174,S003,North
2022-06-30,3570,6045,60.894000000000005,20,61.7905,S003,East
2022-07-01,3258,5276,61.809000000000005,20,60.612,S003,North
2022-07-02,2719,5372,50.669,20,51.36800000000001,S003,East
2022-07-03,2779,5843,66.15,20,66.262,S003,West
2022-07-04,3597,5553,56.363,20,56.2445,S003,East
2022-07-05,3494,6377,51.5105,20,52.3325,S003,North
2022-07-06,2961,5439,57.94449999999999,20,58.1805,S003,East
2022-07-07,2439,5276,57.4735,20,58.264,S003,North
2022-07-08,2859,5916,58.698,20,58.6785,S003,South
2022-07-09,2417,4946,59.093,20,59.5785,S003,East
2022-07-10,2767,5817,56.337,20,55.189,S003,East
2022-07-11,2695,5409,55.5525,20,54.752,S003,East
2022-07-12,3063,5142,47.928,20,47.896,S003,North
2022-07-13,3156,5415,63.868,20,63.8475,S003,West
2022-07-14,3389,6312,55.2205,20,55.057,S003,West
2022-07-15,2459,5736,63.85,20,63.9425,S003,South
2022-07-16,2993,5772,53.258500000000005,20,53.7345,S003,South
2022-07-17,2815,5552,54.4175,20,54.6735,S003,East
2022-07-18,2685,5608,61.918000000000006,20,61.328,S003,South
2022-07-19,2880,6253,55.532,20,54.3855,S003,East
2022-07-20,2441,4979,58.503,20,58.962,S003,South
2022-07-21,2891,5407,53.644000000000005,20,55.06850000000001,S003,West
2022-07-22,2855,5445,53.853,20,52.8625,S003,South
2022-07-23,2960,5760,55.80499999999999,20,54.859,S003,East
2022-07-24,2678,5030,54.676,20,54.484,S003,South
2022-07-25,2735,5383,58.6105,20,58.929,S003,North
2022-07-26,3055,5797,59.8995,20,60.1345,S003,South
2022-07-27,3283,5626,55.92999999999999,20,55.7965,S003,West
2022-07-28,3043,6147,47.935500000000005,20,46.7825,S003,East
2022-07-29,2823,5701,59.0135,20,58.4645,S003,South
2022-07-30,2654,4860,57.777,20,57.407,S003,North
2022-07-31,2286,4474,54.8425,20,54.221,S003,East
2022-08-01,2411,4958,60.642,20,60.541,S003,South
2022-08-02,3003,5375,53.0465,20,51.4235,S003,East
2022-08-03,2517,6097,54.7125,20,56.279,S003,North
2022-08-04,3952,6076,47.2965,20,46.8275,S003,South
2022-08-05,2967,5904,51.967,20,52.5285,S003,East
2022-08-06,3433,5796,51.81949999999999,20,51.258,S003,West
2022-08-07,2830,5369,54.169500000000006,20,54.227,S003,North
2022-08-08,3076,5680,50.510000000000005,20,51.3395,S003,East
2022-08-09,2667,5076,60.9385,20,60.9015,S003,South
2022-08-10,4009,6823,47.359,20,47.228,S003,North
2022-08-11,2472,5454,56.099,20,55.32000000000001,S003,North
2022-08-12,2865,5707,62.687,20,62.669,S003,East
2022-08-13,3031,5285,44.1785,20,44.318,S003,East
2022-08-14,2125,4966,57.9795,20,57.6365,S003,West
2022-08-15,2647,5758,46.301,20,45.806,S003,North
2022-08-16,3043,5294,50.6355,20,51.69349999999999,S003,East
2022-08-17,2296,5190,45.8885,20,46.078,S003,South
2022-08-18,2100,4878,62.54600000000001,20,62.758,S003,South
2022-08-19,2507,5926,51.803,20,51.0565,S003,West
2022-08-20,2578,5574,57.897000000000006,15,58.6845,S003,West
2022-08-21,1793,5195,51.55499999999999,20,51.205,S003,South
2022-08-22,3477,5830,54.943,20,54.598,S003,North
2022-08-23,2326,4736,58.896,20,58.2675,S003,South
2022-08-24,2367,6084,66.1975,20,65.824,S003,North
2022-08-25,2681,4941,62.282500000000006,20,62.559000000000005,S003,East
2022-08-26,2293,6140,49.9075,20,50.435500000000005,S003,West
2022-08-27,3709,5537,44.9305,20,44.8885,S003,North
2022-08-28,3695,6221,48.5925,20,48.8615,S003,East
2022-08-29,2726,5902,58.3175,20,58.106,S003,East
2022-08-30,2569,5328,50.123000000000005,20,49.934,S003,East
2022-08-31,3344,6450,55.044500000000006,20,54.5905,S003,South
2022-09-01,2771,5010,50.392,20,50.589,S003,South
2022-09-02,3413,5714,53.0755,20,52.914,S003,North
2022-09-03,2194,4462,57.407,20,57.0265,S003,South
2022-09-04,2172,5177,58.057500000000005,20,57.402,S003,West
2022-09-05,2963,5682,57.867,20,57.2485,S003,West
2022-09-06,2704,4787,55.4145,20,55.334,S003,East
2022-09-07,2619,5748,50.695,20,51.59,S003,South
2022-09-08,2443,4580,56.3035,20,56.877,S003,North
2022-09-09,3656,5681,51.8665,20,51.44199999999999,S003,South
2022-09-10,2428,4773,46.717,20,46.899,S003,East
2022-09-11,2634,4913,47.5305,20,47.212,S003,South
2022-09-12,3077,5911,46.8575,20,46.6145,S003,West
2022-09-13,3439,5899,56.29600000000001,20,57.43050000000001,S003,East
2022-09-14,3043,5525,63.06,20,63.773,S003,South
2022-09-15,2837,5505,53.49,20,52.7485,S003,East
2022-09-16,2006,5407,51.414,20,50.7545,S003,East
2022-09-17,2560,6078,57.066,20,57.497,S003,East
2022-09-18,2863,5732,58.788,20,58.0715,S003,North
2022-09-19,3355,6412,55.060500000000005,20,55.74550000000001,S003,East
2022-09-20,2978,6103,75.3255,20,75.2975,S003,East
2022-09-21,2642,6260,57.25,20,56.8155,S003,South
2022-09-22,1593,4290,58.30499999999999,20,58.0655,S003,West
2022-09-23,3383,6183,50.3675,20,49.495,S003,North
2022-09-24,2395,4563,51.458000000000006,20,50.8265,S003,West
2022-09-25,2831,6436,50.9755,20,50.9725,S003,East
2022-09-26,2462,5463,51.84,20,51.1065,S003,North
2022-09-27,2825,5531,61.697500000000005,20,60.544,S003,West
2022-09-28,3553,5675,67.558,20,66.8705,S003,North
2022-09-29,2690,6334,53.7055,20,54.3755,S003,West
2022-09-30,2773,5740,52.559000000000005,20,52.8085,S003,South
2022-10-01,2917,5319,53.4875,20,53.764,S003,South
2022-10-02,2848,5179,59.783,20,58.324,S003,South
2022-10-03,2463,5820,64.2265,20,62.3215,S003,East
2022-10-04,3174,5997,57.664,20,58.0955,S003,South
2022-10-05,2891,5479,54.4285,20,55.0185,S003,West
2022-10-06,3120,5350,54.3365,20,54.1625,S003,North
2022-10-07,3606,5977,60.8855,20,60.7015,S003,North
2022-10-08,2386,5797,70.724,20,71.6945,S003,West
2022-10-09,3187,6180,51.5115,20,51.534000000000006,S003,South
2022-10-10,3643,5588,53.956500000000005,20,53.849,S003,West
2022-10-11,3134,5013,54.2855,20,53.1045,S003,South
2022-10-12,2525,4890,51.1295,20,51.3695,S003,West
2022-10-13,2963,5113,61.31,20,61.3135,S003,South
2022-10-14,3662,6530,48.011,20,48.0365,S003,South
2022-10-15,3186,5528,56.095000000000006,20,55.715,S003,East
2022-10-16,2606,5594,44.136,20,43.339,S003,North
2022-10-17,2912,5284,49.8975,20,50.4375,S003,West
2022-10-18,2376,5348,45.431,20,45.044,S003,East
2022-10-19,3083,5225,57.239,20,56.9465,S003,South
2022-10-20,2217,5411,50.994,20,51.439,S003,North
2022-10-21,2922,5511,47.0265,20,46.25,S003,North
2022-10-22,2316,6302,50.0155,20,50.1,S003,North
2022-10-23,2625,5559,48.192,20,47.3175,S003,East
2022-10-24,2788,4797,53.7775,20,54.82000000000001,S003,East
2022-10-25,3321,5511,55.066,20,55.8405,S003,East
2022-10-26,3308,5795,56.145500000000006,20,57.1465,S003,South
2022-10-27,2065,5011,51.4145,20,51.028,S003,South
2022-10-28,2687,5405,55.307500000000005,20,55.49400000000001,S003,East
2022-10-29,2600,6130,58.301,20,57.4495,S003,North
2022-10-30,3441,5659,52.2645,20,50.976,S003,North
2022-10-31,2372,5894,62.98,20,62.537,S003,South
2022-11-01,3536,6532,46.787,20,47.863,S003,North
2022-11-02,2991,5225,47.5695,20,47.2755,S003,South
2022-11-03,2788,4986,47.757,20,47.514,S003,South
2022-11-04,2887,7488,64.72200000000001,20,65.48400000000001,S003,North
2022-11-05,3520,6169,63.88,20,63.4915,S003,West
2022-11-06,2471,4694,57.066,20,57.268,S003,North
2022-11-07,2491,5178,47.6095,20,48.5885,S003,South
2022-11-08,2130,5270,54.284000000000006,20,53.846,S003,North
2022-11-09,2362,6025,52.935,20,52.4215,S003,South
2022-11-10,2709,5747,56.2445,20,56.24550000000001,S003,South
2022-11-11,2618,5519,56.4695,20,56.302,S003,North
2022-11-12,2841,5541,52.1375,20,51.7085,S003,North
2022-11-13,2814,5191,54.8985,20,56.2265,S003,East
2022-11-14,2424,5889,47.1,20,47.0675,S003,East
2022-11-15,2722,5736,53.505,20,53.4535,S003,East
2022-11-16,2832,5565,59.3485,20,58.9725,S003,East
2022-11-17,3814,6164,54.371,20,53.6365,S003,West
2022-11-18,2922,6527,58.702,20,59.9215,S003,West
2022-11-19,2568,5163,50.777,20,50.8885,S003,West
2022-11-20,2927,5849,44.9285,20,45.2505,S003,South
2022-11-21,2057,5665,58.834,20,58.77,S003,West
2022-11-22,2518,5452,58.6015,20,58.941,S003,East
2022-11-23,3509,5466,49.382,20,48.7125,S003,South
2022-11-24,2095,4235,62.326,20,62.5195,S003,South
2022-11-25,3101,5711,54.9345,20,54.1805,S003,South
2022-11-26,3105,7139,61.7175,20,63.263,S003,South
2022-11-27,2490,4290,70.086,20,69.5485,S003,West
2022-11-28,3042,5318,56.914,20,56.9625,S003,North
2022-11-29,1794,5497,52.146,20,51.811,S003,West
2022-11-30,2527,5516,48.0185,20,48.675,S003,North
2022-12-01,3544,6201,59.0915,20,58.414,S003,West
2022-12-02,3070,4842,52.763,20,53.3735,S003,North
2022-12-03,3550,5689,50.227,20,49.702,S003,South
2022-12-04,1750,5078,46.2545,20,46.2815,S003,West
2022-12-05,2610,4676,50.3225,20,51.4695,S003,East
2022-12-06,2624,5992,49.3885,20,49.1385,S003,West
2022-12-07,2174,5076,57.7025,20,57.065,S003,West
2022-12-08,3026,6173,51.64450000000001,20,51.662,S003,East
2022-12-09,2246,5412,56.092,20,55.682,S003,East
2022-12-10,2594,5360,49.3095,20,48.5625,S003,East
2022-12-11,2925,5753,62.773,20,63.262,S003,South
2022-12-12,2018,4637,61.6565,20,61.73,S003,East
2022-12-13,3658,6088,45.4015,20,45.6385,S003,South
2022-12-14,2822,5267,53.574,20,54.09349999999999,S003,West
2022-12-15,3668,6234,53.80499999999999,20,54.2135,S003,South
2022-12-16,2409,5499,57.868,20,57.346,S003,North
2022-12-17,2253,5224,52.098,20,52.342,S003,East
2022-12-18,2127,4578,62.15599999999999,20,61.235,S003,West
2022-12-19,2804,6222,55.312,20,56.287,S003,South
2022-12-20,2472,5596,54.98350000000001,20,54.48350000000001,S003,North
2022-12-21,3165,4992,53.295,20,52.9855,S003,North
2022-12-22,2129,5379,63.266,20,62.811,S003,East
2022-12-23,2495,4090,54.086,20,54.1145,S003,South
2022-12-24,2167,6054,49.5,20,49.051,S003,North
2022-12-25,1914,5569,61.3245,20,61.1675,S003,North
2022-12-26,2647,5371,56.978,20,57.168000000000006,S003,North
2022-12-27,2365,5164,57.693000000000005,20,56.7,S003,North
2022-12-28,2400,5633,61.3125,20,60.2145,S003,North
2022-12-29,2466,5315,56.0025,20,56.56849999999999,S003,East
2022-12-30,3068,5227,53.35549999999999,20,53.33,S003,South
2022-12-31,2279,4978,54.767,20,53.879,S003,South
2023-01-01,3173,5050,48.7995,20,48.8935,S003,North
2023-01-02,2995,5769,53.8045,20,54.686,S003,West
2023-01-03,2831,5523,69.759,20,70.1035,S003,East
