Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-11-30,Electronics,3402,7577,2876,49.87,20,Autumn
2022-12-01,Electronics,3453,6344,2409,57.15,20,Autumn
2022-12-02,Electronics,3180,6421,1793,48.31,20,Autumn
2022-12-03,Electronics,3405,6392,2304,54.21,20,Autumn
2022-12-04,Electronics,3277,6859,2490,50.96,20,Autumn
2022-12-05,Electronics,2890,5825,2981,51.32,20,Autumn
2022-12-06,Electronics,3068,6670,2793,54.49,20,Autumn
2022-12-07,Electronics,2071,6804,2787,59.95,20,Autumn
2022-12-08,Electronics,3695,6956,2709,50.09,20,Autumn
2022-12-09,Electronics,2111,6460,2819,52.82,20,Autumn
2022-12-10,Electronics,1832,6044,2767,56.39,20,Autumn
2022-12-11,Electronics,3497,6837,2176,57.42,20,Autumn
2022-12-12,Electronics,3760,7291,2958,59.77,20,Autumn
2022-12-13,Electronics,2767,6137,2667,49.37,20,Autumn
2022-12-14,Electronics,3318,7328,2644,61.17,20,Autumn
2022-12-15,Electronics,3276,7082,2648,64.46,20,Autumn
2022-12-16,Electronics,3460,6894,2497,58.06,20,Autumn
2022-12-17,Electronics,3150,6856,3086,52.29,20,Autumn
2022-12-18,Electronics,3300,5966,2828,60.53,20,Autumn
2022-12-19,Electronics,3164,5597,2384,48.13,20,Autumn
2022-12-20,Electronics,2858,5917,2993,54.39,20,Autumn
2022-12-21,Electronics,3006,6432,3145,56.04,20,Winter
2022-12-22,Electronics,3035,8337,2804,58.3,20,Winter
2022-12-23,Electronics,3751,6749,2672,55.25,20,Winter
2022-12-24,Electronics,2548,6007,2794,50.56,20,Winter
2022-12-25,Electronics,2803,7241,2693,57.38,20,Winter
2022-12-26,Electronics,3945,7836,2810,59.95,20,Winter
2022-12-27,Electronics,3266,6382,3106,54.49,20,Winter
2022-12-28,Electronics,3165,6641,2301,58.03,20,Winter
2022-12-29,Electronics,3554,7374,2798,59.39,20,Winter
2022-12-30,Electronics,2555,5929,2349,46.16,20,Winter
2022-12-31,Electronics,2722,6366,3147,53.93,20,Winter
2023-01-01,Electronics,4189,7039,2675,54.05,20,Winter
2023-01-02,Electronics,3961,7175,3018,44.09,20,Winter
2023-01-03,Electronics,4018,8117,2495,54.21,20,Winter
2023-01-04,Electronics,2837,6273,3056,54.57,20,Winter
2023-01-05,Electronics,3133,6670,3041,59.08,20,Winter
2023-01-06,Electronics,2782,6574,2733,55.84,20,Winter
2023-01-07,Electronics,2740,6310,2707,51.79,20,Winter
2023-01-08,Electronics,3882,7473,2820,62.77,20,Winter
2023-01-09,Electronics,3698,6712,2819,63.36,20,Winter
2023-01-10,Electronics,3432,6837,2595,52.08,20,Winter
2023-01-11,Electronics,2531,5029,2836,59.34,20,Winter
2023-01-12,Electronics,4151,6868,2854,54.43,20,Winter
2023-01-13,Electronics,4519,7873,2708,58.87,20,Winter
2023-01-14,Electronics,3155,6674,2715,65.48,20,Winter
2023-01-15,Electronics,3426,6974,3189,49.24,20,Winter
2023-01-16,Electronics,2832,7077,3227,54.5,20,Winter
2023-01-17,Electronics,4075,8584,2755,44.03,20,Winter
2023-01-18,Electronics,4107,7729,2838,56.83,20,Winter
2023-01-19,Electronics,2586,6353,2362,61.92,20,Winter
2023-01-20,Electronics,2573,6238,2716,49.95,20,Winter
2023-01-21,Electronics,3596,6912,2718,52.02,20,Winter
2023-01-22,Electronics,3312,6862,2821,46.56,20,Winter
2023-01-23,Electronics,3981,6895,2727,61.83,20,Winter
2023-01-24,Electronics,3039,5959,2657,65.03,20,Winter
2023-01-25,Electronics,3331,7178,2479,53.03,20,Winter
2023-01-26,Electronics,3480,7028,2838,50.04,20,Winter
2023-01-27,Electronics,2380,5514,2530,53.36,20,Winter
2023-01-28,Electronics,3469,6700,2950,60.97,20,Winter
2023-01-29,Electronics,3325,6407,2831,59.17,20,Winter
2023-01-30,Electronics,3082,5825,2523,51.71,20,Winter
2023-01-31,Electronics,2889,6349,2700,55.99,20,Winter
2023-02-01,Electronics,3199,5533,2781,57.29,20,Winter
2023-02-02,Electronics,2732,7688,3051,54.76,20,Winter
2023-02-03,Electronics,3268,6309,2796,59.68,20,Winter
2023-02-04,Electronics,2943,6783,2670,56.22,20,Winter
2023-02-05,Electronics,3874,6758,2342,49.05,20,Winter
2023-02-06,Electronics,2518,6922,2704,52.83,20,Winter
2023-02-07,Electronics,3488,7169,2328,59.56,20,Winter
2023-02-08,Electronics,3226,5993,2420,55.73,20,Winter
2023-02-09,Electronics,2427,6750,2596,49.45,20,Winter
2023-02-10,Electronics,4113,8033,2842,58.07,20,Winter
2023-02-11,Electronics,3854,8151,2879,39.54,20,Winter
2023-02-12,Electronics,3520,6239,2620,53.34,20,Winter
2023-02-13,Electronics,3853,7639,2531,59.09,20,Winter
2023-02-14,Electronics,3594,6823,2498,48.54,20,Winter
2023-02-15,Electronics,3283,7461,2246,58.71,20,Winter
2023-02-16,Electronics,4478,8180,1993,51.02,20,Winter
2023-02-17,Electronics,3471,6348,2561,69.78,20,Winter
2023-02-18,Electronics,3932,6626,2033,54.56,20,Winter
2023-02-19,Electronics,3390,7177,2685,61.45,20,Winter
2023-02-20,Electronics,4426,7674,2917,51.48,20,Winter
2023-02-21,Electronics,3455,6722,2328,63.95,20,Winter
2023-02-22,Electronics,4820,7698,2329,51.31,20,Winter
2023-02-23,Electronics,3615,6345,2931,52.46,20,Winter
2023-02-24,Electronics,3850,6548,2684,50.39,20,Winter
2023-02-25,Electronics,2858,6156,3076,50.11,20,Winter
2023-02-26,Electronics,3446,6089,2570,44.09,20,Winter
2023-02-27,Electronics,3016,6321,3022,54.53,20,Winter
2023-02-28,Electronics,3082,6105,2866,59.77,20,Winter
2023-03-01,Electronics,3791,7551,3089,48.17,20,Winter
2023-03-02,Electronics,3648,6670,2858,60.09,15,Winter
2023-03-03,Electronics,2655,5458,2576,44.95,20,Winter
2023-03-04,Electronics,3792,7228,2817,52.29,20,Winter
2023-03-05,Electronics,3445,7248,2962,67.32,20,Winter
2023-03-06,Electronics,2371,6993,2596,51.4,20,Winter
2023-03-07,Electronics,4106,7297,2989,61.02,20,Winter
2023-03-08,Electronics,2862,7408,2587,61.66,20,Winter
2023-03-09,Electronics,3596,6852,2617,60.86,20,Winter
2023-03-10,Electronics,3748,7339,3050,57.9,20,Winter
2023-03-11,Electronics,3332,6397,2975,50.61,20,Winter
2023-03-12,Electronics,3915,6819,3090,55.93,20,Winter
2023-03-13,Electronics,3510,7080,2765,55.2,20,Winter
2023-03-14,Electronics,2909,6638,2844,61.28,20,Winter
2023-03-15,Electronics,3113,7006,2276,50.09,20,Winter
2023-03-16,Electronics,2694,6991,3183,60.93,20,Winter
2023-03-17,Electronics,4047,7296,2614,58.26,20,Winter
2023-03-18,Electronics,3733,6911,2956,55.27,20,Winter
2023-03-19,Electronics,2962,6784,3199,57.52,20,Winter
2023-03-20,Electronics,3692,7076,2811,52.3,20,Winter
2023-03-21,Electronics,3078,6183,3067,52.0,20,Spring
2023-03-22,Electronics,3353,6296,2634,56.74,20,Spring
2023-03-23,Electronics,2876,5953,2616,68.05,20,Spring
2023-03-24,Electronics,2875,6833,2921,59.06,20,Spring
2023-03-25,Electronics,3459,6992,3097,46.39,20,Spring
2023-03-26,Electronics,2806,6359,2458,58.97,20,Spring
2023-03-27,Electronics,3326,6612,2485,61.87,20,Spring
2023-03-28,Electronics,3940,7454,2140,55.02,20,Spring
2023-03-29,Electronics,3413,6279,2899,51.88,20,Spring
2023-03-30,Electronics,3135,6602,2540,64.84,20,Spring
2023-03-31,Electronics,3479,7238,2767,57.49,20,Spring
2023-04-01,Electronics,2787,6370,2933,59.8,20,Spring
2023-04-02,Electronics,3924,7387,3053,62.85,20,Spring
2023-04-03,Electronics,3551,7126,2918,51.98,20,Spring
2023-04-04,Electronics,4046,7550,2580,48.89,20,Spring
2023-04-05,Electronics,3890,6748,3014,67.21,20,Spring
2023-04-06,Electronics,2959,6597,2724,50.22,20,Spring
2023-04-07,Electronics,2845,7484,2179,55.39,20,Spring
2023-04-08,Electronics,3222,6724,2845,63.35,20,Spring
2023-04-09,Electronics,4395,6458,3059,57.23,20,Spring
2023-04-10,Electronics,3019,6352,2899,62.07,20,Spring
2023-04-11,Electronics,3311,7446,3142,55.45,20,Spring
2023-04-12,Electronics,3817,7659,2828,61.1,20,Spring
2023-04-13,Electronics,3545,6716,3101,62.65,20,Spring
2023-04-14,Electronics,3132,6957,3078,63.78,20,Spring
2023-04-15,Electronics,3095,6114,2215,52.01,20,Spring
2023-04-16,Electronics,4206,7893,2514,54.75,20,Spring
2023-04-17,Electronics,2626,6213,2829,50.05,20,Spring
2023-04-18,Electronics,2823,6259,2646,58.85,20,Spring
2023-04-19,Electronics,3741,6893,2412,64.47,20,Spring
2023-04-20,Electronics,2781,7147,2962,57.09,20,Spring
2023-04-21,Electronics,4425,7179,2315,49.64,20,Spring
2023-04-22,Electronics,3106,5594,2567,59.0,20,Spring
2023-04-23,Electronics,3987,7330,2577,53.91,20,Spring
2023-04-24,Electronics,3660,6543,2527,53.18,20,Spring
2023-04-25,Electronics,3452,7173,2855,47.93,20,Spring
2023-04-26,Electronics,3562,7327,2244,58.2,20,Spring
2023-04-27,Electronics,4242,7385,2689,49.96,20,Spring
2023-04-28,Electronics,3252,6671,2553,40.47,20,Spring
2023-04-29,Electronics,4245,7701,2791,56.07,20,Spring
2023-04-30,Electronics,3770,8079,3000,69.9,20,Spring
2023-05-01,Electronics,4107,7822,2777,57.31,20,Spring
2023-05-02,Electronics,3610,6253,3150,53.54,20,Spring
2023-05-03,Electronics,2619,5870,2537,56.02,20,Spring
2023-05-04,Electronics,3333,7118,2787,58.95,20,Spring
2023-05-05,Electronics,2374,6460,2823,53.01,20,Spring
2023-05-06,Electronics,3071,7208,2849,62.07,20,Spring
2023-05-07,Electronics,3758,6424,2831,47.81,20,Spring
2023-05-08,Electronics,3021,6430,2353,52.76,20,Spring
2023-05-09,Electronics,3432,6730,2819,59.84,20,Spring
2023-05-10,Electronics,4110,6259,2734,64.9,20,Spring
2023-05-11,Electronics,4040,6732,2869,47.07,20,Spring
2023-05-12,Electronics,4017,6687,2671,58.04,20,Spring
2023-05-13,Electronics,3169,5719,3053,57.85,20,Spring
2023-05-14,Electronics,3373,7503,2629,53.28,20,Spring
2023-05-15,Electronics,3151,6881,2744,67.81,20,Spring
2023-05-16,Electronics,4415,7592,3191,54.45,20,Spring
2023-05-17,Electronics,3912,5586,2835,68.03,20,Spring
2023-05-18,Electronics,3478,6142,2371,52.66,20,Spring
2023-05-19,Electronics,3654,6916,3015,48.31,20,Spring
2023-05-20,Electronics,3586,7107,2805,61.63,20,Spring
2023-05-21,Electronics,3229,6072,2642,63.06,20,Spring
2023-05-22,Electronics,2722,5716,2850,50.57,20,Spring
2023-05-23,Electronics,2602,7417,2707,61.65,20,Spring
2023-05-24,Electronics,4333,7571,2758,59.04,20,Spring
2023-05-25,Electronics,3768,7235,2634,66.38,20,Spring
2023-05-26,Electronics,3466,7349,2967,52.24,20,Spring
2023-05-27,Electronics,3377,7571,2215,49.82,20,Spring
2023-05-28,Electronics,2756,5586,2269,64.61,20,Spring
2023-05-29,Electronics,3941,7069,2649,49.17,20,Spring
2023-05-30,Electronics,2764,5940,2764,42.19,20,Spring
2023-05-31,Electronics,3221,7080,2387,60.76,20,Spring
2023-06-01,Electronics,3871,7260,2716,55.49,20,Spring
2023-06-02,Electronics,4004,6778,2755,60.49,20,Spring
2023-06-03,Electronics,3233,6679,2741,60.88,20,Spring
2023-06-04,Electronics,3232,5980,2765,57.96,20,Spring
2023-06-05,Electronics,3634,6205,2993,59.16,20,Spring
2023-06-06,Electronics,4576,6873,2668,56.26,20,Spring
2023-06-07,Electronics,3495,6563,2575,43.9,20,Spring
2023-06-08,Electronics,2296,6425,2507,61.03,20,Spring
2023-06-09,Electronics,3536,6087,2478,46.42,20,Spring
2023-06-10,Electronics,2825,7067,2779,47.87,20,Spring
2023-06-11,Electronics,3678,6959,2825,56.3,20,Spring
2023-06-12,Electronics,3787,7822,2606,63.62,20,Spring
2023-06-13,Electronics,3408,7371,2685,59.63,20,Spring
2023-06-14,Electronics,2441,5708,2763,53.73,20,Spring
2023-06-15,Electronics,2819,7926,2489,59.2,20,Spring
2023-06-16,Electronics,3509,7123,2400,58.71,20,Spring
2023-06-17,Electronics,2768,5853,2742,49.01,20,Spring
2023-06-18,Electronics,2489,5986,3076,57.52,20,Spring
2023-06-19,Electronics,3815,7269,2960,53.37,20,Spring
2023-06-20,Electronics,2749,6512,2374,55.05,20,Spring
2023-06-21,Electronics,3003,8431,2721,39.29,20,Summer
2023-06-22,Electronics,4116,7096,2703,60.83,20,Summer
2023-06-23,Electronics,2099,5653,2563,54.77,20,Summer
2023-06-24,Electronics,3550,6516,2543,61.95,20,Summer
2023-06-25,Electronics,4087,7640,2817,52.57,20,Summer
2023-06-26,Electronics,3162,6753,2708,55.2,20,Summer
2023-06-27,Electronics,3343,6414,2819,57.87,20,Summer
2023-06-28,Electronics,3083,7785,2897,51.78,20,Summer
2023-06-29,Electronics,3535,7523,2703,48.47,20,Summer
2023-06-30,Electronics,3835,6905,2833,58.9,20,Summer
2023-07-01,Electronics,2923,6068,2891,56.76,20,Summer
2023-07-02,Electronics,2652,5860,2264,59.56,20,Summer
2023-07-03,Electronics,4155,7417,2675,64.61,20,Summer
2023-07-04,Electronics,3303,7008,2730,48.81,20,Summer
2023-07-05,Electronics,3157,6384,2519,55.29,20,Summer
2023-07-06,Electronics,2701,7013,2543,57.15,20,Summer
2023-07-07,Electronics,2543,6267,2938,50.79,20,Summer
2023-07-08,Electronics,3482,6082,2831,49.06,20,Summer
2023-07-09,Electronics,3714,6882,2802,49.93,20,Summer
2023-07-10,Electronics,3259,7029,2398,49.3,20,Summer
2023-07-11,Electronics,3640,7854,2317,53.8,20,Summer
2023-07-12,Electronics,4028,7875,2992,56.52,20,Summer
2023-07-13,Electronics,3366,7179,2904,62.23,20,Summer
2023-07-14,Electronics,3823,7581,3009,48.2,20,Summer
2023-07-15,Electronics,2666,5987,2925,51.47,20,Summer
2023-07-16,Electronics,3750,6990,2943,51.68,20,Summer
2023-07-17,Electronics,4153,7174,2596,59.14,20,Summer
2023-07-18,Electronics,3903,7838,2151,51.52,20,Summer
2023-07-19,Electronics,3777,7290,2320,44.67,20,Summer
2023-07-20,Electronics,2901,6580,3074,58.91,20,Summer
2023-07-21,Electronics,3131,6599,3084,63.26,20,Summer
2023-07-22,Electronics,4645,7365,2944,53.31,20,Summer
2023-07-23,Electronics,4282,7143,2980,54.37,20,Summer
2023-07-24,Electronics,2751,5725,2547,64.88,20,Summer
2023-07-25,Electronics,2957,6549,2594,50.19,20,Summer
2023-07-26,Electronics,3899,7238,3063,57.68,20,Summer
2023-07-27,Electronics,2810,5353,2615,55.39,20,Summer
2023-07-28,Electronics,3194,7928,2460,58.14,20,Summer
2023-07-29,Electronics,3945,6958,2793,52.7,20,Summer
2023-07-30,Electronics,3889,6894,2687,51.36,20,Summer
2023-07-31,Electronics,4220,6950,2507,55.65,20,Summer
2023-08-01,Electronics,4062,6871,2838,54.5,20,Summer
2023-08-02,Electronics,3517,6240,2514,51.64,20,Summer
2023-08-03,Electronics,4146,6631,2692,55.35,20,Summer
2023-08-04,Electronics,3305,7712,3120,51.03,20,Summer
2023-08-05,Electronics,2475,5771,2568,48.62,20,Summer
2023-08-06,Electronics,3431,6325,2369,58.64,20,Summer
2023-08-07,Electronics,3473,6203,2668,58.97,20,Summer
2023-08-08,Electronics,3255,7185,2835,54.87,20,Summer
2023-08-09,Electronics,3153,6764,2281,54.4,20,Summer
2023-08-10,Electronics,2821,6524,3131,52.98,20,Summer
2023-08-11,Electronics,3281,7782,2951,62.54,20,Summer
2023-08-12,Electronics,3210,6014,3030,49.39,20,Summer
2023-08-13,Electronics,3680,7546,2545,54.94,20,Summer
2023-08-14,Electronics,3704,8235,2413,52.64,20,Summer
2023-08-15,Electronics,3671,7546,2998,49.11,20,Summer
2023-08-16,Electronics,2532,6876,3040,49.9,20,Summer
2023-08-17,Electronics,3122,7515,2597,55.58,20,Summer
2023-08-18,Electronics,4140,7035,2791,49.59,20,Summer
2023-08-19,Electronics,3718,6844,2464,61.4,20,Summer
2023-08-20,Electronics,3173,6450,2624,50.92,20,Summer
2023-08-21,Electronics,2611,6056,2567,59.28,20,Summer
2023-08-22,Electronics,2377,6414,2559,55.63,20,Summer
2023-08-23,Electronics,3841,7632,2568,50.47,20,Summer
2023-08-24,Electronics,3674,7375,2564,53.71,20,Summer
2023-08-25,Electronics,2740,5978,2716,59.36,20,Summer
2023-08-26,Electronics,3571,7040,2939,55.18,20,Summer
2023-08-27,Electronics,3319,5949,2993,49.03,20,Summer
2023-08-28,Electronics,2890,6736,2577,62.51,20,Summer
2023-08-29,Electronics,3071,5655,2808,57.25,20,Summer
2023-08-30,Electronics,3400,5608,3023,45.61,20,Summer
2023-08-31,Electronics,3245,6478,2660,58.81,20,Summer
2023-09-01,Electronics,3625,7446,2720,43.93,20,Summer
2023-09-02,Electronics,3314,6800,2408,58.94,20,Summer
2023-09-03,Electronics,3267,7594,2903,55.55,20,Summer
2023-09-04,Electronics,3123,6600,2663,55.02,20,Summer
2023-09-05,Electronics,2390,5804,2738,50.6,20,Summer
2023-09-06,Electronics,3776,7585,3171,52.92,20,Summer
2023-09-07,Electronics,4272,6777,2878,50.89,20,Summer
2023-09-08,Electronics,4043,8239,2939,51.68,20,Summer
2023-09-09,Electronics,2865,6439,2396,66.07,20,Summer
2023-09-10,Electronics,2922,6707,2853,58.87,20,Summer
2023-09-11,Electronics,3378,7134,2304,63.27,20,Summer
2023-09-12,Electronics,4280,7131,2703,57.98,20,Summer
2023-09-13,Electronics,3511,7394,2997,60.8,20,Summer
2023-09-14,Electronics,3522,6921,2739,48.33,20,Summer
2023-09-15,Electronics,2940,6597,3040,52.86,20,Summer
2023-09-16,Electronics,3570,7509,2241,62.76,20,Summer
2023-09-17,Electronics,3175,7257,2624,58.2,20,Summer
2023-09-18,Electronics,2665,6501,2652,52.99,20,Summer
2023-09-19,Electronics,3733,6997,2923,46.62,20,Summer
2023-09-20,Electronics,3291,6414,2703,54.82,20,Summer
2023-09-21,Electronics,3137,6127,2521,54.89,20,Autumn
2023-09-22,Electronics,2779,5339,3255,48.25,20,Autumn
2023-09-23,Electronics,3236,6479,2580,59.8,20,Autumn
2023-09-24,Electronics,4923,8523,2982,47.13,20,Autumn
2023-09-25,Electronics,2407,5991,3039,54.41,20,Autumn
2023-09-26,Electronics,3781,7166,2835,56.36,20,Autumn
2023-09-27,Electronics,2946,7080,2490,53.87,20,Autumn
2023-09-28,Electronics,2535,5900,2838,58.82,20,Autumn
2023-09-29,Electronics,4209,8117,2897,56.96,20,Autumn
2023-09-30,Electronics,3524,6765,3095,58.6,20,Autumn
2023-10-01,Electronics,3470,6867,2939,58.99,20,Autumn
2023-10-02,Electronics,2760,6021,3001,56.74,20,Autumn
2023-10-03,Electronics,2843,7251,2682,54.38,20,Autumn
2023-10-04,Electronics,3452,6208,2662,53.91,20,Autumn
2023-10-05,Electronics,3695,7380,2877,54.17,20,Autumn
2023-10-06,Electronics,3987,7304,2964,43.85,20,Autumn
2023-10-07,Electronics,2809,6124,2485,52.52,20,Autumn
2023-10-08,Electronics,3571,7308,2480,45.83,20,Autumn
2023-10-09,Electronics,2853,6482,2405,60.22,20,Autumn
2023-10-10,Electronics,3656,7325,2916,56.27,20,Autumn
2023-10-11,Electronics,3830,6492,2711,58.07,20,Autumn
2023-10-12,Electronics,2563,5613,2358,53.02,20,Autumn
2023-10-13,Electronics,3281,6992,2849,50.84,20,Autumn
2023-10-14,Electronics,3693,7976,2940,62.74,20,Autumn
2023-10-15,Electronics,3428,6681,2848,57.42,20,Autumn
2023-10-16,Electronics,3491,6759,3081,49.76,20,Autumn
2023-10-17,Electronics,4519,7909,2150,56.45,20,Autumn
2023-10-18,Electronics,2131,5846,2502,56.95,20,Autumn
2023-10-19,Electronics,3578,7249,3323,60.02,20,Autumn
2023-10-20,Electronics,4373,8174,2361,61.86,20,Autumn
2023-10-21,Electronics,3980,7428,2554,53.06,20,Autumn
2023-10-22,Electronics,3032,5077,2916,50.78,20,Autumn
2023-10-23,Electronics,3866,7599,3159,55.16,20,Autumn
2023-10-24,Electronics,3674,6579,3205,50.44,20,Autumn
2023-10-25,Electronics,4207,7517,2335,49.74,20,Autumn
2023-10-26,Electronics,3587,7237,2626,56.71,20,Autumn
2023-10-27,Electronics,3246,7370,2792,49.74,20,Autumn
2023-10-28,Electronics,3550,6744,2650,57.49,20,Autumn
2023-10-29,Electronics,3696,7284,2383,49.87,20,Autumn
2023-10-30,Electronics,3444,6191,2874,56.87,20,Autumn
2023-10-31,Electronics,2839,7153,2671,57.86,20,Autumn
2023-11-01,Electronics,3751,7124,2973,46.95,20,Autumn
2023-11-02,Electronics,3066,7344,2874,57.34,20,Autumn
2023-11-03,Electronics,3111,7226,2904,53.12,20,Autumn
2023-11-04,Electronics,2784,6926,2613,61.51,20,Autumn
2023-11-05,Electronics,4194,7569,3187,57.22,20,Autumn
2023-11-06,Electronics,3918,7085,2923,57.45,20,Autumn
2023-11-07,Electronics,2997,6791,2942,62.38,20,Autumn
2023-11-08,Electronics,3076,7217,2867,49.19,20,Autumn
2023-11-09,Electronics,3040,6477,2727,57.71,20,Autumn
2023-11-10,Electronics,3549,6525,2763,47.12,20,Autumn
2023-11-11,Electronics,3301,6165,3142,51.01,20,Autumn
2023-11-12,Electronics,2861,6400,2619,59.44,20,Autumn
2023-11-13,Electronics,3696,6864,2473,44.33,20,Autumn
2023-11-14,Electronics,3750,7048,2751,59.69,20,Autumn
2023-11-15,Electronics,4415,7910,2927,58.47,20,Autumn
2023-11-16,Electronics,3449,7351,3088,58.15,20,Autumn
2023-11-17,Electronics,3336,6141,3014,51.02,20,Autumn
2023-11-18,Electronics,3641,6305,2529,57.08,20,Autumn
2023-11-19,Electronics,2828,6314,3340,51.37,20,Autumn
2023-11-20,Electronics,3558,6297,2770,59.57,20,Autumn
2023-11-21,Electronics,3773,7854,2460,50.15,20,Autumn
2023-11-22,Electronics,3551,7126,2985,64.7,20,Autumn
2023-11-23,Electronics,3973,7801,2230,47.87,20,Autumn
2023-11-24,Electronics,3340,6833,2678,59.25,20,Autumn
2023-11-25,Electronics,3436,7560,2883,62.21,20,Autumn
2023-11-26,Electronics,3892,6397,3127,50.75,20,Autumn
2023-11-27,Electronics,4251,6846,2781,58.4,20,Autumn
2023-11-28,Electronics,3919,7840,2359,57.64,20,Autumn
2023-11-29,Electronics,3061,5140,2776,48.95,20,Autumn
2023-11-30,Electronics,3531,5880,2864,55.0,20,Autumn
2023-12-01,Electronics,2430,5287,2549,50.44,20,Autumn
2023-12-02,Electronics,2983,6568,2549,57.23,20,Autumn
2023-12-03,Electronics,3740,6854,2648,55.26,20,Autumn
2023-12-04,Electronics,3456,7673,2869,60.24,20,Autumn
2023-12-05,Electronics,3868,7204,2737,48.34,20,Autumn
2023-12-06,Electronics,4182,6748,2611,49.27,20,Autumn
2023-12-07,Electronics,3444,6610,2587,53.12,20,Autumn
2023-12-08,Electronics,3468,5655,3122,63.01,20,Autumn
2023-12-09,Electronics,2525,5671,3431,54.69,20,Autumn
2023-12-10,Electronics,3171,6355,2551,49.38,20,Autumn
2023-12-11,Electronics,3087,6819,2931,57.08,20,Autumn
2023-12-12,Electronics,3850,7489,2702,59.21,20,Autumn
2023-12-13,Electronics,2996,6331,2666,49.43,20,Autumn
2023-12-14,Electronics,3737,6041,2480,50.67,20,Autumn
2023-12-15,Electronics,3168,7021,2415,58.4,20,Autumn
2023-12-16,Electronics,3998,7498,3053,53.55,20,Autumn
2023-12-17,Electronics,3047,6451,2969,57.17,20,Autumn
2023-12-18,Electronics,3715,7956,3134,45.64,20,Autumn
2023-12-19,Electronics,2586,6567,2807,50.22,20,Autumn
2023-12-20,Electronics,3823,7084,1981,53.96,20,Autumn
2023-12-21,Electronics,3249,6323,2655,55.29,20,Winter
2023-12-22,Electronics,3924,7054,2577,55.27,20,Winter
2023-12-23,Electronics,3293,7680,2645,59.51,20,Winter
2023-12-24,Electronics,3105,6697,2791,52.63,20,Winter
2023-12-25,Electronics,2539,5621,2610,57.74,20,Winter
2023-12-26,Electronics,4207,6735,2573,57.52,20,Winter
2023-12-27,Electronics,2956,6788,3094,54.02,20,Winter
2023-12-28,Electronics,4216,7052,2945,65.63,20,Winter
2023-12-29,Electronics,3469,6482,2942,51.23,20,Winter
2023-12-30,Electronics,3340,5945,2461,60.19,20,Winter
2023-12-31,Electronics,2634,5828,3069,62.0,20,Winter
2024-01-01,Electronics,2296,5325,2708,59.85,20,Winter
2022-01-01,Toys,2105,3997,1602,58.81,20,Winter
2022-01-02,Toys,2022,4206,1637,57.83,20,Winter
2022-01-03,Toys,2096,4471,1907,50.04,20,Winter
2022-01-04,Toys,2285,4482,1884,68.15,20,Winter
2022-01-05,Toys,1912,4233,1439,40.17,20,Winter
2022-01-06,Toys,1581,3349,1637,64.77,20,Winter
2022-01-07,Toys,1684,3615,1530,63.65,20,Winter
2022-01-08,Toys,1698,3770,1204,55.08,20,Winter
2022-01-09,Toys,2230,5041,1610,57.73,20,Winter
2022-01-10,Toys,2893,4684,1994,54.7,20,Winter
2022-01-11,Toys,2521,4656,1556,57.82,20,Winter
2022-01-12,Toys,1702,4411,1550,56.29,15,Winter
2022-01-13,Toys,1409,3845,1137,71.53,20,Winter
2022-01-14,Toys,2063,4709,1610,53.95,20,Winter
2022-01-15,Toys,2552,4440,1629,64.4,20,Winter
2022-01-16,Toys,2522,3937,1461,54.35,20,Winter
2022-01-17,Toys,1224,3046,1879,49.36,20,Winter
2022-01-18,Toys,2766,4592,1632,56.69,20,Winter
2022-01-19,Toys,2038,4687,1852,51.0,20,Winter
2022-01-20,Toys,1963,4850,1697,62.13,20,Winter
2022-01-21,Toys,1601,3426,1555,65.33,20,Winter
2022-01-22,Toys,1687,4414,1357,55.25,20,Winter
2022-01-23,Toys,2269,4007,1860,51.98,20,Winter
2022-01-24,Toys,1153,2522,1841,47.14,20,Winter
2022-01-25,Toys,2035,4248,1595,59.16,20,Winter
2022-01-26,Toys,2911,4477,1748,56.37,20,Winter
2022-01-27,Toys,2538,4532,1694,57.81,20,Winter
2022-01-28,Toys,2020,4101,1820,60.48,20,Winter
2022-01-29,Toys,1907,4462,1599,43.79,20,Winter
2022-01-30,Toys,1862,4878,1721,60.35,20,Winter
2022-01-31,Toys,1724,3978,1552,62.69,20,Winter
2022-02-01,Toys,1485,3631,1670,52.94,20,Winter
2022-02-02,Toys,2898,5064,1761,44.09,20,Winter
2022-02-03,Toys,2061,3046,1815,48.18,20,Winter
2022-02-04,Toys,2030,4252,1484,60.81,20,Winter
2022-02-05,Toys,2062,4177,1767,65.61,20,Winter
2022-02-06,Toys,2413,4661,1796,55.93,20,Winter
2022-02-07,Toys,1701,3035,2079,55.32,20,Winter
2022-02-08,Toys,2403,4103,1760,59.29,20,Winter
2022-02-09,Toys,2496,4953,1481,63.9,20,Winter
2022-02-10,Toys,1926,2727,1703,58.81,20,Winter
2022-02-11,Toys,2280,4501,1521,57.43,20,Winter
2022-02-12,Toys,1398,3354,1813,58.03,20,Winter
2022-02-13,Toys,1667,3626,2222,54.53,20,Winter
2022-02-14,Toys,1265,4098,1676,60.52,15,Winter
2022-02-15,Toys,1995,4152,1728,57.29,20,Winter
2022-02-16,Toys,2620,4992,1597,52.65,20,Winter
2022-02-17,Toys,2272,4387,1671,54.26,20,Winter
2022-02-18,Toys,1511,3496,1875,59.22,20,Winter
2022-02-19,Toys,1825,4189,1398,54.5,20,Winter
